col1,name,RMS,peak_flux,PFerr,int_flux,IFerr,S/N,redshift_1,W1,W2,W3,W4,W5,W6,UNI_FLAG,MIZ2,FIRST,detection,Quadrant,D_Mpc,D_cm,LD_cm,L_rad,nu_obs_GHz,L_obs,L_1.4GHz,SFR (Msun/yr),L_2500,alpha_ro,TT0,TT1,alpha_MFS,S_2p5GHz,S_3p5GHz,alpha_inband,RAx,DECx,VOFF_CIV_PEAK_1,EW_CIV_1,PLATE_1,MJD_1,FIBER_1,SDSS_NAME,RA,DEC,REDSHIFT_2,PLATE_2,FIBER_2,MJD_2,TARGET_FLAG_TARGET,NSPECOBS,UNIFORM_TARGET,MI_Z2,LOGLBOL,LOGLBOL_ERR,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL5100,LOGL5100_ERR,LOGL3000,LOGL3000_ERR,LOGL1350,LOGL1350_ERR,LOGL_BROAD_HA,LOGL_BROAD_HA_ERR,FWHM_BROAD_HA,FWHM_BROAD_HA_ERR,EW_BROAD_HA,EW_BROAD_HA_ERR,LOGL_NARROW_HA,LOGL_NARROW_HA_ERR,FWHM_NARROW_HA,FWHM_NARROW_HA_ERR,EW_NARROW_HA,EW_NARROW_HA_ERR,LOGL_NII_6585,LOGL_NII_6585_ERR,EW_NII_6585,EW_NII_6585_ERR,LOGL_SII_6718,LOGL_SII_6718_ERR,EW_SII_6718,EW_SII_6718_ERR,LOGL_SII_6732,LOGL_SII_6732_ERR,EW_SII_6732,EW_SII_6732_ERR,EW_FE_HA,EW_FE_HA_ERR,ALPHA_HA,ALPHA_HA_ERR,LINE_NPIX_HA,LINE_MED_SN_HA,LINE_REDCHI2_HA,LOGL_BROAD_HB,LOGL_BROAD_HB_ERR,FWHM_BROAD_HB,FWHM_BROAD_HB_ERR,EW_BROAD_HB,EW_BROAD_HB_ERR,LOGL_NARROW_HB,LOGL_NARROW_HB_ERR,FWHM_NARROW_HB,FWHM_NARROW_HB_ERR,EW_NARROW_HB,EW_NARROW_HB_ERR,FWHM_BROAD_HB_1GAUSS,LOGL_OIII_4959,LOGL_OIII_4959_ERR,EW_OIII_4959,EW_OIII_4959_ERR,LOGL_OIII_5007,LOGL_OIII_5007_ERR,EW_OIII_5007,EW_OIII_5007_ERR,EW_FE_HB_4434_4684,EW_FE_HB_4434_4684_ERR,ALPHA_HB,ALPHA_HB_ERR,LINE_NPIX_HB,LINE_MED_SN_HB,LINE_REDCHI2_HB,LOGL_MGII,LOGL_MGII_ERR,FWHM_MGII,FWHM_MGII_ERR,EW_MGII,EW_MGII_ERR,LOGL_BROAD_MGII,LOGL_BROAD_MGII_ERR,FWHM_BROAD_MGII,FWHM_BROAD_MGII_ERR,EW_BROAD_MGII,EW_BROAD_MGII_ERR,FWHM_BROAD_MGII_1GAUSS,EW_FE_MGII,EW_FE_MGII_ERR,ALPHA_MGII,ALPHA_MGII_ERR,LINE_NPIX_MGII,LINE_MED_SN_MGII,LINE_REDCHI2_MGII,LOGL_CIV,LOGL_CIV_ERR,FWHM_CIV,FWHM_CIV_ERR,EW_CIV_2,EW_CIV_ERR,ALPHA_CIV,ALPHA_CIV_ERR,LINE_NPIX_CIV,LINE_MED_SN_CIV,LINE_REDCHI2_CIV,VOFF_BROAD_HA,VOFF_BROAD_HA_ERR,VOFF_NARROW_HA,VOFF_NARROW_HA_ERR,VOFF_BROAD_HB,VOFF_BROAD_HB_ERR,VOFF_NARROW_HB,VOFF_NARROW_HB_ERR,VOFF_BROAD_MGII,VOFF_BROAD_MGII_ERR,VOFF_CIV_PEAK_2,VOFF_CIV_PEAK_ERR,LOGBH_HB_MD04,LOGBH_HB_MD04_ERR,LOGBH_HB_VP06,LOGBH_HB_VP06_ERR,LOGBH_MGII_MD04,LOGBH_MGII_MD04_ERR,LOGBH_MGII_VO09,LOGBH_MGII_VO09_ERR,LOGBH_MGII_S10,LOGBH_MGII_S10_ERR,LOGBH_CIV_VP06,LOGBH_CIV_VP06_ERR,LOGBH,LOGBH_ERR,LOGEDD_RATIO,SPECIAL_INTEREST_FLAG,Separation,ICA_CIV_BLUESHIFT,ICA_CIV_EQW,RM_DIST_UNSCALE,RM_DIST_SCALE
5870,SDSSJ110729.57+270800.7,10.0,30.0,,0.0,,,1.6500690000000000,0.01707,0.0386,0.014370000000000000,0.03539,-0.01487,0.00228,1.0,-26.464619964017400,0.0,0.0,1,12523.9106191738,3.86487881707703E+28,3.78671993074851E+28,30.3004136628725,7.9502070000000000,23.7328574897289,24.2608327703421,1075.68418110432,30.7450380279103,0.21203788540261600,,,,,,,166.87323700000000,27.133554000000000,1895.9166288386000,46.5462507895689,2212,53789,534,110729.57+270800.7,166.873229980469,27.133554458618200,1.6603000164032,2212,534,53789,1048579,1,1,-26.464619964017400,46.5492329902724,0.0111551053938221,1,0,0.0,-27.061930986817000,-1.0,0.0,-1.0,45.8374257612312,0.0111551053938221,46.0847009960508,0.0153976300651451,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.930113212632,0.0254157798233905,9237.30303673503,1073.82379993639,34.1376551329351,2.54214935189625,43.928913279306700,0.0265445417584012,9620.85185582833,960.951762341384,34.043464728455,2.4500578748464700,9435.58930226591,113.400565721691,14.7201013441766,-1.21281426306694,0.0469923418738747,311,10.552213068293200,1.33100225127182,44.503999225661200,0.0271267158233037,3101.4169921875,409.533447265625,46.5462507895689,3.44389920540634,-1.97972972471557,0.235638104912233,280,10.147268970664000,1.95730961339971,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,1391.2490639195,502.96977726101900,1895.9166288386000,159.696603986329,0.0,-1.0,0.0,-1.0,9.59389200893644,0.0440770200585047,9.70980326304873,0.101126205286159,9.84563102662248,0.0870318077794468,8.74801185188817,0.114984705011563,9.84563102662248,0.0870318077794468,-1.39676858146765,0,0.0225497331074078,389.162815921,163.506945514,625.216986736492,2.02668203649912
6634,SDSSJ113047.11+190325.6,6.8,20.4,,0.0,,,1.650932,0.03963,0.013040000000000000,0.02462,0.018330000000000000,0.01929,0.00115,1.0,-26.4014766770857,0.0,0.0,3,12532.010742311400,3.8673785150773E+28,3.7891590602389E+28,30.133413470690800,7.952796,23.5659257041432,24.0939999688158,732.57480887752,30.719780713137600,0.279633956063592,,,,,,,172.69631300000000,19.057130000000000,754.8455446149110,25.7568390104562,2502,54180,278,113047.11+190325.6,172.696319580078,19.0571308135986,1.64649999141693,2502,278,54180,2,1,1,-26.4014766770857,46.542550213134600,0.0061017574136776900,0,0,0.0,-27.005872307305700,-1.0,0.0,-1.0,45.8307429840934,0.0061017574136776900,46.1940607687544,0.0179104852835721,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.9251814350974,0.0169619023668659,3067.74481090997,195.67929650738200,32.6308783488274,1.4980792186261700,43.920310864126600,0.022313295920938,3067.74481090997,282.566851638211,32.2669705865617,1.70253193139046,4134.72998273156,87.87831188515700,10.3922727076647,-1.9209688299019200,0.039895386946940700,310,11.9492763773491,0.9698016348845900,44.3463568801101,0.0554721220098742,6506.1279296875,627.456787109375,25.7568390104562,3.61415034892056,-2.16413131726178,0.262450540641735,280,10.532958431620700,0.964871743667575,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-391.64126884924700,53.6530211735324,754.8455446149110,80.1412656901669,0.0,-1.0,0.0,-1.0,8.87310493515218,0.0399281561584369,8.74900995238999,0.0554877878635116,8.848699110481210,0.0800942384366363,9.449497404523340,0.0843036292534561,8.848699110481210,0.0800942384366363,-0.40651944246414500,0,0.0225807723303193,1175.23298139,95.7892443688,1414.86985963599,3.2579722013263000
6642,SDSSJ113244.74+172629.4,18.0,66.5,6.1,69.0,11.0,3.69444444444444,1.6503741000000000,0.0243,0.02891,0.01602,0.0419,-0.0088,-0.00221,1.0,-26.737379812111700,0.0,1.0,0,12526.774188380800,3.86576251453431E+28,3.78758221647344E+28,30.674724336922300,7.9511223000000000,24.0787556468796,24.6067659254244,2385.71157165377,30.854141967148,0.0855628658896631,,,,,,,173.18645800000000,17.441512,466.22177083765,49.180194095992,2503,53856,435,113244.74+172629.4,173.186462402344,17.4415111541748,1.64559996128082,2503,435,53856,1048578,1,1,-26.737379812111700,46.623973689815300,0.007152853443990640,0,0,0.0,-26.939216541787,-1.0,0.0,-1.0,45.912166460774100,0.007152853443990640,46.2224836234554,0.0126870873061229,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.105685907982,0.0219196819919567,5386.28860078081,510.084767825822,41.543275547467100,1.88154853114546,44.073123322186200,0.0225662737176897,7353.77514742085,509.882208903762,38.5423464082889,2.18058843349594,7344.229060720130,156.39846828229200,13.547406963905100,-1.72894218945889,0.041541043212346,311,15.1976298390325,0.966001842657956,44.666702088158500,0.0253349733126846,4371.4169921875,235.128662109375,49.180194095992,3.0499725149930100,-1.98288158851237,0.208962910174967,280,12.956841129743,0.975520514441379,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-527.798628868782,130.213852257387,466.22177083765,80.21288385742320,0.0,-1.0,0.0,-1.0,9.422585611414380,0.0302726671840711,9.27866246933591,0.0823336104308653,9.65856389875616,0.0603876466323942,9.11916079260456,0.0472008527812513,9.65856389875616,0.0603876466323942,-1.1349607540584300,0,0.0154233463282057,911.918837295,124.09789459300000,1150.66030357002,2.91160867905802
7586,SDSSJ113532.86+001411.4,10.2,30.6,,0.0,,,1.6517010000000000,0.02791,0.033820000000000000,0.00924,0.029460000000000000,0.00141,0.0021900000000000000,0.0,-26.597976210798900,0.0,0.0,1,12539.229326861200,3.86960617026937E+28,3.79133273455867E+28,30.447469784628900,7.9551030000000000,23.7425150917182,24.270677531726,1100.34669506515,30.798380526622900,0.16734659084898500,,,,,,,173.886946,0.23651800000000000,722.789984734306,32.1970645501054,282,51658,488,113532.86+001411.4,173.88694763183600,0.236517995595932,1.64839994907379,282,488,51658,1048580,2,0,-26.597976210798900,46.69651713034510,0.0040353087085058800,0,0,0.0,-26.895068001014100,-1.0,0.0,-1.0,45.9847099013039,0.0040353087085058800,46.1656920753676,0.0149498506444274,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.0792574617789,0.0239272411150573,4832.32625601527,513.2111551378110,33.8708210604083,2.13290092722475,44.074655702131100,0.0212242342894378,4832.32625601527,509.971756371391,33.5138224739423,1.87025487119807,5484.78302604697,67.7783350876968,5.416535441254600,-1.3875015811744,0.0409113130433052,310,16.126362659771500,1.74857665312564,44.450969490117400,0.0455457140474813,6346.99755859375,359.70654296875,32.1970645501054,3.63675473653128,-1.55496999403342,0.181663125636921,281,13.7182946948394,0.975020365678016,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-99.41692318799230,348.58899081931600,722.789984734306,80.1412656901669,0.0,-1.0,0.0,-1.0,9.2139890208935,0.0262233919539597,9.2206674469128,0.0922694652024165,9.338832635069270,0.0916992718950462,9.41295346246547,0.0498595734224911,9.338832635069270,0.0916992718950462,-0.742686049841751,0,0.00587458073989402,952.5776389580000,88.1675356438,1192.47704651211,3.1204177671033100
113,SDSSJ113548.66-022617.8,8.3,24.9,,0.0,,,1.6502399000000000,0.022960000000000000,0.029710000000000000,0.020390000000000000,0.02975,0.00571,-0.0010400000000000000,0.0,-26.664852316676300,0.0,0.0,0,12525.51461726,3.86537381088644E+28,3.78720293107597E+28,30.368696758772200,7.9507197000000000,23.6520463645257,24.1800412495242,893.085958335251,30.8251309689738,0.217669908279391,,,,,,,173.952777,-2.438297,808.26384270573,54.5276366631524,327,52294,496,113548.66-022617.8,173.952774047852,-2.43829703330994,1.65269994735718,327,496,52294,1048580,1,0,-26.664852316676300,46.6105490328259,0.00587957443350362,0,0,0.0,-26.9742567735317,-1.0,0.0,-1.0,45.8987418037847,0.00587957443350362,46.187880544828,0.0117011436755874,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.01416760131950,0.0206361504524786,4157.83930181879,341.015321546164,35.263788041059600,1.81606019944712,44.01206577208530,0.0255972390752319,4157.83930181879,252.34075752384000,35.093536289486000,2.17842908524803,5888.1016948712100,90.52944049345540,12.1398986284196,-1.4994153164734400,0.042467066805325,310,13.521610699335200,1.2121009723451200,44.686620286483,0.0234859590782257,5651.60107421875,302.5380859375,54.5276366631524,3.34820950437687,-1.81100591423936,0.180866492298296,281,14.5699348780164,1.18464127675361,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,339.331183993457,267.403865446729,808.26384270573,53.4131947860431,0.0,-1.0,0.0,-1.0,9.22232050107124,0.0323830148790984,9.04710630205064,0.0713000715663372,9.1549553185048,0.0528408660229222,9.323919686767940,0.0469085313934147,9.1549553185048,0.0528408660229222,-0.644776830796467,0,0.0106187893238494,346.567880846,116.01023052200000,585.706236845245,2.54798822105316
677,SDSSJ114408.55+020221.2,11.0,96.7,8.5,120.0,17.0,8.79090909090909,1.6506031000000000,0.06337000000000000,0.00244,0.01351,0.00486,0.01315,0.01353,0.0,-26.1487963852212,0.0,1.0,4,12528.9235805095,3.86642581694523E+28,3.78822944686494E+28,30.9027774959636,7.9518093000000000,24.2415088893745,24.7695454337956,3470.54312594863,30.6187085963918,-0.13547023849836000,,,,,,,176.035649,2.039225,1096.5578041880200,23.3984425251152,514,51994,164,114408.55+020221.2,176.03564453125,2.03922510147095,1.63880002498627,514,164,51994,1048580,1,0,-26.1487963852212,46.475974524383200,0.00485974948485435,0,0,0.0,-27.100596402256200,-1.0,0.0,-1.0,45.764167295342,0.00485974948485435,46.0011104530505,0.0174881145013757,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.7015138680458,0.0279091197947565,2506.3555645604600,223.72798482439100,23.3714432192349,1.65670281743904,43.7015138680458,0.0318604112081751,2506.3555645604600,278.592606357035,23.3714432192349,1.69815703010789,2912.197256458,128.748288673513,10.703260642459700,-1.51812418440543,0.0535681467066438,311,11.5874185172436,1.32416157285592,44.153896075227100,0.0569181245243051,8307.203125,1771.8771972656300,23.3984425251152,3.56144084583332,-1.50274302873673,0.231445143823643,281,8.187747042501990,0.940053980758602,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-1395.0507665607500,107.709374884635,1096.55780418802,507.470919181683,0.0,-1.0,0.0,-1.0,8.52737527821522,0.0344185491229747,8.54016901225037,0.0775720207590662,8.63186908769141,0.0965945435999869,9.559498199758700,0.18549658775501,8.63186908769141,0.0965945435999869,-0.256265108425758,0,0.016081461271255,4089.11376721,62.9050787096,4329.2518903718,5.63786703956363
7638,SDSSJ120015.35+000553.1,12.0,35.1,4.7,25.0,8.6,2.925,1.650593,0.023570000000000000,0.03581,0.01991,0.004080000000000000,0.018370000000000000,0.013360000000000000,0.0,-26.3975951256358,0.0,1.0,0,12528.8287806775,3.86639656171708E+28,3.78820090050701E+28,30.2215305138344,7.951779,23.801382986445,24.3294183724626,1259.70944064572,30.718228092557600,0.236871194110365,,,,,,,180.063964,0.098102,-1110.06838201565,2.78626834738306,285,51930,509,120015.35+000553.1,180.06396484375,0.0981020033359528,1.64999997615814,285,509,51930,4,3,0,-26.3975951256358,46.5565863734249,0.00502545404506449,1,0,0.0,-27.0693216059777,-1.0,0.0,-1.0,45.84477914438370,0.00502545404506449,45.8812377869775,0.0299344317730856,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.736543447570900,0.0194175338066493,3108.18290611256,519.136180853598,21.868519651598,0.959515531367039,43.7071781892013,0.0221507649932633,3926.50957052106,523.257681401492,20.4387403695866,1.0867117697277,4101.642589367750,123.162340580196,12.9695869104385,-0.963823651244045,0.0467338363388505,310,13.9155157102922,1.62264142423067,43.0926798113558,0.363753780315832,6339.93359375,937.2794799804690,2.78626834738306,1.6524503568571400,-1.77913215190745,0.41557617819340700,280,5.15692097436906,0.974345066985719,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-134.263078396529,267.834156580891,-1110.06838201565,2453.08723353652,0.0,-1.0,0.0,-1.0,8.87482867573474,0.0447935573195273,8.767402707493420,0.145095575772174,9.071776390206200,0.115792529991081,9.261225445063730,0.129386334942874,9.071776390206200,0.115792529991081,-0.615560561898896,0,0.00303751933771124,1122.95737925,12.2314369252,1364.9332705115200,3.49263399232488
1021,SDSSJ120845.22+653344.6,9.9,29.7,,0.0,,,1.651211,0.0234,0.02925,0.02029,0.02997,0.0021100000000000000,-0.00164,0.0,-26.819976364032400,0.0,0.0,0,12534.6296273811,3.86818670300981E+28,3.78994766448202E+28,30.296698394883800,7.953633,23.7292327389833,24.2573389974035,1067.06532893118,30.8871805879163,0.281596343843789,,,,,,,182.188432,65.562414,883.0334293063680,32.4099173257569,599,52317,467,120845.22+653344.6,182.188430786133,65.5624160766602,1.6454000473022500,599,467,52317,4,1,0,-26.819976364032400,46.73347786055740,0.00329973838501019,0,-1,0.0,-26.8586303858496,-1.0,0.0,-1.0,46.0216706315162,0.00329973838501019,46.258608465928200,0.0151688650372286,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.080419025313,0.0123296852707426,4200.9559239818,314.098457684338,31.244995257904500,0.985205023332252,44.07347918540170,0.0175536485712584,4200.9559239818,357.704501097162,30.7496815986087,1.1446454766299600,4969.96101411721,57.6091428401989,4.44001321886772,-1.36250235751344,0.0384048517149296,310,15.455537031557700,0.964628569378958,44.520352075673000,0.0366352784911932,6518.68408203125,1210.484375,32.4099173257569,3.2438369141832,-2.01961344600983,0.202229410458905,281,12.1979518746259,0.807008255079324,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-201.322664489916,294.801855079402,883.0334293063680,267.113723628975,0.0,-1.0,0.0,-1.0,9.15129173387784,0.0243431562036615,9.117531565731530,0.0649639000436606,9.240132041513470,0.0739872148660837,9.485382355218030,0.161492509697081,9.240132041513470,0.0739872148660837,-0.607024726073654,0,0.007691458009071430,1390.14379018,101.32292868,1629.63676581828,3.40669129826994
5945,SDSSJ121753.12+294304.6,10.0,134.3,7.5,123.0,12.0,13.43,1.6507450000000000,0.031390000000000000,0.01385,0.028110000000000000,0.03537,0.01102,0.0,1.0,-26.976602200570800,0.0,1.0,2,12530.255484041200,3.86683684237511E+28,3.7886305128536E+28,30.891862818571700,7.9522350000000000,24.3842503820134,24.9123032009632,4821.20071842729,30.9498309225316,0.0276445358171301,,,,,,,184.471363,29.717947,861.6725984701890,61.655352989237,2230,53799,117,121753.12+294304.6,184.47135925293,29.7179470062256,1.64660000801086,2230,117,53799,1048579,1,1,-26.976602200570800,46.727771535307200,0.00392920002078512,0,0,0.0,-26.875069262979300,-1.0,0.0,-1.0,46.015964306266,0.00392920002078512,46.2079419009615,0.0155318890233005,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.211607799539,0.0173670774854493,3743.3563464094400,290.309213689804,43.20571308776950,1.8499664478705,44.2044578375805,0.0213165352808744,3743.3563464094400,325.512561746029,42.5002236422469,2.10559757261061,4822.51571943152,71.03842464723830,5.811137992420270,-1.23431998591317,0.0397565026992224,310,15.9959450807759,0.999838550639176,44.7560963250318,0.0248288065869211,5839.57666015625,171.81103515625,61.655352989237,4.17556078857681,-1.88103529717785,0.223698849002619,281,10.5995074524885,1.07854054862335,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-255.319243565898,80.4579686821809,861.6725984701890,53.4036533711058,0.0,-1.0,0.0,-1.0,9.12159515208655,0.0233774833701623,9.01450449606766,0.0673904846642194,9.136420212819590,0.0755695201865398,9.3629719356994,0.0268485869088686,9.136420212819590,0.0755695201865398,-0.509019222629938,0,0.0117152914230814,1109.40444537,153.85164682200000,1347.38210659581,2.89642906740375
3472,SDSSJ122225.34+414117.4,15.0,57.8,5.4,51.4,9.6,3.85333333333333,1.6510630000000000,0.016890000000000000,0.035410000000000000,0.021580000000000000,0.026010000000000000,0.00909,0.00243,1.0,-26.668732766964400,0.0,1.0,0,12533.2403865025,3.86775798327467E+28,3.78952933337597E+28,30.636771151495000,7.9531890000000000,24.0183082487054,24.5463975359512,2076.10611484427,30.826683149089100,0.0905675476849232,,,,,,,185.60562100000000,41.688191000000000,134.495368444821,39.779576801230600,1452,53112,255,122225.34+414117.4,185.605621337891,41.6881904602051,1.64950001239777,1452,255,53112,2,1,1,-26.668732766964400,46.6881357335114,0.007396017754484060,0,0,0.0,-26.894697310293200,-1.0,0.0,-1.0,45.9763285044702,0.007396017754484060,46.1992425308294,0.0160508738528264,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.047741983491,0.0189522911071158,4666.97112556471,344.84656536369000,31.853356311320700,1.94816852231797,44.0452699940826,0.0190998339797233,4666.97112556471,352.96750347325300,31.672563113903600,1.70742681615111,4717.32718926072,86.6060025503593,13.0569303193436,-1.50476874990545,0.0327594075408161,310,14.504892939569300,1.07038876033792,44.58118645240720,0.0250087294105086,3864.44116210938,261.270263671875,39.779576801230600,2.89604210716373,-1.44966142727575,0.272217732029282,280,11.7418863134498,0.819781199096183,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-77.93882649174450,160.700480271428,134.495368444821,80.2845660262078,0.0,-1.0,0.0,-1.0,9.07786565016433,0.0252332973179298,9.18623448008351,0.0642872446214908,9.30339390061993,0.065852064644376,8.99977194004243,0.0593372374098908,9.30339390061993,0.065852064644376,-0.715628712226142,0,0.00214509302762494,458.863618771,109.92976496,698.2045771200840,2.6597353034070900
